customer_id,gender_female,senior_citizen,partner,dependents,tenure,phone_service,paperless_billing,monthly_charges,total_charges,churn,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,online_security_No internet service,online_security_Yes,online_backup_No internet service,online_backup_Yes,device_protection_No internet service,device_protection_Yes,tech_support_No internet service,tech_support_Yes,streaming_tv_No internet service,streaming_tv_Yes,streaming_movies_No internet service,streaming_movies_Yes,contract_One year,contract_Two year,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure_years,new_customer,long_term_customer,avg_monthly_charges,revenue_per_year,num_services,paperless_and_monthly,automatic_payments,total_charges_per_service,monthly_charges_per_service,loyal_high_spender
5343-SGUBI,1,0,0,0,52,1,1,80.2,4297.6,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,4.333333333333333,0,1,82.64615384615385,991.7538461538463,3,False,False,1074.4,20.05,False
0856-NAOES,0,0,0,0,6,1,0,60.9,414.1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.5,1,0,69.01666666666667,828.2,4,False,False,82.82,12.18,False
1976-AZZPJ,0,0,1,0,7,0,0,34.2,256.6,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5833333333333334,1,0,36.65714285714286,439.8857142857143,3,False,False,64.15,8.55,False
7248-VZQLC,1,1,0,0,47,1,1,85.2,3969.35,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,3.9166666666666665,0,0,84.45425531914893,1013.4510638297872,4,False,True,793.87,17.04,False
6156-UZDLF,1,0,0,0,26,1,1,87.15,2274.1,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,2.1666666666666665,0,0,87.46538461538461,1049.5846153846155,5,False,True,379.02,14.52,False
3099-OONVS,0,0,1,1,25,1,0,54.3,1296.8,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2.0833333333333335,0,0,51.872,622.4639999999999,4,False,False,259.36,10.86,False
9500-WBGRP,0,0,0,0,69,1,1,19.1,1268.85,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,5.75,0,1,18.389130434782608,220.6695652173913,1,False,False,634.42,9.55,False
5183-KLYEM,1,0,0,0,72,1,1,112.75,8192.6,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,6.0,0,1,113.78611111111111,1365.4333333333334,8,False,True,910.29,12.53,True
5144-PQCDZ,0,0,0,0,4,1,1,19.95,59.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.3333333333333333,1,0,14.8125,177.75,1,False,False,29.62,9.98,False
8514-VZHEB,0,0,1,1,59,1,0,19.5,1147.85,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,4.916666666666667,0,1,19.45508474576271,233.4610169491525,1,False,False,573.92,9.75,False
6625-IUTTT,0,0,0,0,67,1,0,65.55,4361.55,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,5.583333333333333,0,1,65.09776119402986,781.1731343283583,5,False,True,726.92,10.92,False
9355-NPPFS,1,1,0,0,26,1,1,78.8,2006.1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.1666666666666665,0,0,77.1576923076923,925.8923076923077,3,False,False,501.52,19.7,False
0068-FIGTF,1,0,0,0,27,1,0,78.2,2078.95,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,2.25,0,0,76.99814814814815,923.9777777777776,7,False,False,259.87,9.78,False
5965-GGPRW,0,0,1,1,72,1,0,105.25,7609.75,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,6.0,0,1,105.69097222222223,1268.2916666666667,6,False,True,1087.11,15.04,True
8035-PWSEV,1,0,0,0,6,1,1,89.25,487.05,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0.5,1,0,81.175,974.1,5,False,False,81.18,14.88,False
2236-HILPA,0,0,1,1,62,1,0,20.65,1218.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,5.166666666666667,0,1,19.65241935483871,235.8290322580645,1,False,True,609.22,10.32,False
1840-BIUOG,0,0,0,0,20,1,1,68.7,1416.2,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,1.6666666666666667,0,0,70.81,849.72,5,False,False,236.03,11.45,False
1356-MKYSK,0,0,0,0,6,1,0,78.65,483.3,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0.5,1,0,80.55,966.6,7,False,True,60.41,9.83,False
6080-LNESI,0,0,0,0,51,1,0,24.75,1234.6,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,4.25,0,1,24.2078431372549,290.49411764705883,1,False,False,617.3,12.38,False
1830-IPXVJ,1,0,1,1,61,1,0,19.75,1311.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,5.083333333333333,0,1,21.501639344262294,258.01967213114756,1,False,True,655.8,9.88,False
5828-DWPIL,0,1,1,0,62,1,1,89.1,5618.3,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,5.166666666666667,0,1,90.61774193548388,1087.4129032258065,5,False,False,936.38,14.85,False
8398-TBIYD,1,0,0,0,72,1,1,84.7,6185.15,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,6.0,0,1,85.9048611111111,1030.8583333333333,4,False,True,1237.03,16.94,False
0011-IGKFF,0,1,1,0,13,1,1,98.0,1237.85,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1.0833333333333333,0,0,95.21923076923076,1142.6307692307691,6,False,False,176.84,14.0,False
4192-GORJT,0,0,1,0,5,1,1,94.45,498.1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.4166666666666667,1,0,99.62,1195.44,5,False,False,83.02,15.74,False
6496-SLWHQ,0,1,0,0,3,1,1,105.0,294.45,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.25,1,0,98.14999999999999,1177.8,6,False,False,42.06,15.0,False
9912-GVSEQ,1,1,1,0,26,1,1,93.85,2381.55,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,2.1666666666666665,0,0,91.59807692307693,1099.1769230769232,5,False,False,396.92,15.64,False
2931-FSOHN,0,1,0,0,13,1,1,59.9,788.35,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1.0833333333333333,0,0,60.642307692307696,727.7076923076924,4,False,False,157.67,11.98,False
9418-RUKPH,1,0,1,1,38,1,1,19.95,756.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,3.1666666666666665,0,0,19.905263157894737,238.86315789473684,1,False,False,378.2,9.98,False
5383-MMTWC,1,1,1,0,8,1,1,84.0,613.4,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6666666666666666,1,0,76.675,920.1,3,False,False,153.35,21.0,False
9971-ZWPBF,0,1,1,1,34,1,1,108.9,3625.2,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,2.8333333333333335,0,0,106.62352941176471,1279.4823529411763,7,False,False,453.15,13.61,False
4712-AUQZO,0,0,0,0,18,0,0,33.6,550.35,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.5,0,0,30.575000000000003,366.90000000000003,3,False,False,137.59,8.4,False
9711-FJTBX,0,0,1,1,56,1,1,85.85,4793.8,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,4.666666666666667,0,1,85.60357142857143,1027.242857142857,5,False,False,798.97,14.31,False
2908-ZTPNF,1,0,0,0,36,0,1,34.85,1267.2,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3.0,0,0,35.2,422.40000000000003,3,False,True,316.8,8.71,False
7240-ETPTR,1,0,1,0,9,0,1,48.75,442.2,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.75,1,0,49.13333333333333,589.6,4,False,False,88.44,9.75,False
2202-CUYXZ,0,0,0,0,1,1,1,84.85,84.85,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.08333333333333333,1,0,84.85,1018.1999999999999,4,False,False,16.97,16.97,False
5995-OIGLP,0,0,0,0,12,1,0,56.65,654.85,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0,1,0,54.57083333333333,654.85,4,False,False,130.97,11.33,False
8421-WZOOW,1,1,1,1,57,1,1,95.3,5567.45,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,4.75,0,1,97.67456140350878,1172.0947368421052,6,False,True,795.35,13.61,False
6261-RCVNS,1,0,0,0,42,1,0,73.9,3160.55,1,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,3.5,0,0,75.25119047619049,903.0142857142857,7,False,True,395.07,9.24,False
7951-QKZPL,1,0,1,1,33,1,1,24.5,740.3,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,2.75,0,0,22.433333333333334,269.2,1,False,False,370.15,12.25,False
1414-YADCW,0,0,1,0,70,1,0,84.6,5706.2,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,5.833333333333333,0,1,81.51714285714286,978.2057142857143,5,False,True,951.03,14.1,False
8756-RDDLT,1,0,0,0,68,0,0,44.95,3085.35,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,5.666666666666667,0,1,45.37279411764706,544.4735294117646,4,False,False,617.07,8.99,False
2862-PFNIK,0,0,0,1,1,0,1,24.7,24.7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.08333333333333333,1,0,24.7,296.40000000000003,1,False,False,12.35,12.35,False
5816-QVHRX,1,0,0,0,37,1,0,100.3,3541.4,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,3.0833333333333335,0,0,95.71351351351352,1148.5621621621622,5,False,True,590.23,16.72,False
4430-YHXGG,1,0,0,1,4,1,1,25.45,84.2,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.3333333333333333,1,0,21.05,252.60000000000002,1,False,False,42.1,12.72,False
6888-SBYAI,0,0,0,0,1,1,1,50.7,50.7,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08333333333333333,1,0,50.7,608.4000000000001,3,False,False,12.68,12.68,False
7395-XWZOY,0,0,0,0,20,0,1,55.0,1165.55,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,1.6666666666666667,0,0,58.277499999999996,699.3299999999999,6,False,True,166.51,7.86,False
7169-YWAMK,0,0,1,1,72,1,0,68.4,4855.35,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,6.0,0,1,67.43541666666667,809.225,6,False,True,693.62,9.77,False
3640-PHQXK,1,0,0,0,31,1,1,89.9,2806.9,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2.5833333333333335,0,0,90.54516129032258,1086.541935483871,4,False,False,561.38,17.98,False
6877-LGWXO,0,1,1,0,18,1,0,78.55,1422.65,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.5,0,0,79.03611111111111,948.4333333333334,3,False,False,355.66,19.64,False
6859-RKMZJ,0,0,1,0,11,1,1,55.05,608.15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9166666666666666,1,0,55.28636363636363,663.4363636363637,3,False,True,152.04,13.76,False
2729-VNVAP,1,0,1,1,33,1,0,19.8,641.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,2.75,0,0,19.434848484848487,233.21818181818182,1,False,True,320.68,9.9,False
2957-JIRMN,1,1,0,0,62,1,0,84.45,4959.15,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,5.166666666666667,0,1,79.98629032258064,959.8354838709677,3,False,False,1239.79,21.11,False
2049-BAFNW,1,0,0,0,1,0,0,35.9,35.9,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.08333333333333333,1,0,35.9,430.8,3,False,False,8.98,8.98,False
3842-QTGDL,0,0,1,0,16,1,0,80.75,1321.3,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3333333333333333,0,0,82.58125,990.975,4,False,True,264.26,16.15,False
7163-OCEQI,0,0,1,1,22,1,1,78.65,1663.75,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,1.8333333333333333,0,0,75.625,907.5,6,False,False,237.68,11.24,False
9782-LGXMC,1,0,1,1,49,1,0,61.75,3024.15,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.083333333333333,0,1,61.71734693877551,740.6081632653062,5,False,True,504.02,10.29,False
5975-BAICR,0,0,1,1,36,1,1,63.7,2188.5,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,3.0,0,0,60.791666666666664,729.5,5,False,True,364.75,10.62,False
8019-ENHXU,0,0,1,0,42,1,1,99.45,4138.05,1,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,3.5,0,0,98.525,1182.3,6,False,False,591.15,14.21,False
5167-GBFRE,0,1,0,0,4,0,1,25.2,102.5,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,1,0,25.625,307.5,1,False,True,51.25,12.6,False
9033-EOXWV,1,0,0,0,12,1,0,74.05,872.65,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,1.0,1,0,72.72083333333333,872.65,5,False,False,145.44,12.34,False
4673-KKSLS,1,0,0,0,31,1,0,87.6,2724.25,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,2.5833333333333335,0,0,87.87903225806451,1054.5483870967741,5,False,False,454.04,14.6,False
4853-OITSN,0,0,1,0,5,1,1,89.15,413.25,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.4166666666666667,1,0,82.65,991.8,4,False,False,82.65,17.83,False
9800-OUIGR,0,0,1,1,66,1,0,20.0,1374.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,5.5,0,1,20.82121212121212,249.85454545454547,1,False,True,687.1,10.0,False
1324-NLTJE,1,1,0,0,15,1,0,55.0,757.1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.25,0,0,50.473333333333336,605.6800000000001,3,False,True,189.28,13.75,False
2324-EFHVG,0,0,0,0,64,1,1,104.4,6692.65,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,5.333333333333333,0,1,104.57265625,1254.871875,6,False,True,956.09,14.91,True
7094-MSZAO,0,0,1,1,10,1,1,20.05,218.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.8333333333333334,1,0,21.85,262.2,1,False,True,109.25,10.02,False
1522-VVDMG,0,0,1,1,7,1,1,89.75,608.8,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0.5833333333333334,1,0,86.97142857142856,1043.6571428571426,5,False,False,101.47,14.96,False
6907-CQGPN,0,0,0,0,29,0,0,34.3,1004.75,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,2.4166666666666665,0,0,34.64655172413793,415.7586206896552,3,False,False,251.19,8.57,False
0780-XNZFN,0,0,0,0,57,1,0,20.65,1125.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,4.75,0,1,19.74736842105263,236.96842105263156,1,False,True,562.8,10.32,False
0239-OXEXL,1,0,0,0,46,1,0,84.25,3847.6,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3.8333333333333335,0,0,83.64347826086956,1003.7217391304347,4,False,False,769.52,16.85,False
2675-IJRGJ,0,0,0,0,53,1,0,19.65,978.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,4.416666666666667,0,1,18.452830188679247,221.43396226415092,1,False,True,489.0,9.82,False
7049-GKVZY,1,0,0,0,17,1,0,79.85,1387.35,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,1.4166666666666667,0,0,81.60882352941177,979.305882352941,7,False,True,173.42,9.98,False
8577-QSOCG,1,0,1,1,38,1,1,20.2,746.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,3.1666666666666665,0,0,19.632894736842104,235.59473684210525,1,False,False,373.02,10.1,False
3721-CNZHX,0,0,0,0,15,1,0,19.8,304.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1.25,0,0,20.30666666666667,243.68,1,False,False,152.3,9.9,False
0212-ISBBF,1,0,0,0,22,0,1,50.35,1098.85,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1.8333333333333333,0,0,49.94772727272727,599.3727272727273,4,False,False,219.77,10.07,False
9185-TQCVP,0,0,1,0,14,1,1,85.15,1139.2,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.1666666666666667,0,0,81.37142857142858,976.4571428571428,3,False,False,284.8,21.29,False
3585-YNADK,1,0,1,0,57,1,0,74.6,4368.95,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,4.75,0,1,76.64824561403509,919.778947368421,6,False,True,624.14,10.66,False
5271-DBYSJ,0,1,0,0,11,1,1,79.15,827.7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.9166666666666666,1,0,75.24545454545455,902.9454545454546,3,False,True,206.92,19.79,False
1099-GODLO,1,0,1,1,1,1,0,20.35,20.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.08333333333333333,1,0,20.35,244.20000000000002,1,False,False,10.18,10.18,False
6828-HMKWP,0,0,1,1,12,1,0,21.05,262.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1.0,1,0,21.837500000000002,262.05,1,False,True,131.02,10.52,False
5567-WSELE,0,1,1,0,3,1,1,94.6,279.55,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.25,1,0,93.18333333333334,1118.2,4,False,False,55.91,18.92,False
1472-TNCWL,0,0,0,1,36,1,1,94.7,3512.5,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,3.0,0,0,97.56944444444444,1170.8333333333333,5,False,False,585.42,15.78,False
8063-RJYNF,0,0,0,0,16,1,1,94.25,1483.25,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1.3333333333333333,0,0,92.703125,1112.4375,5,False,False,247.21,15.71,False
0687-ZVTHB,0,0,1,1,65,1,0,72.45,4653.85,1,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,5.416666666666667,0,1,71.59769230769231,859.1723076923078,6,False,True,664.84,10.35,False
2080-GKCWQ,0,0,0,0,2,1,0,74.95,151.75,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.16666666666666666,1,0,75.875,910.5,3,False,False,37.94,18.74,False
9661-ACXBS,1,0,0,0,42,1,1,105.2,4400.75,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,3.5,0,0,104.7797619047619,1257.357142857143,6,False,False,628.68,15.03,False
2193-SFWQW,0,0,1,1,72,1,0,111.95,8033.1,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,6.0,0,1,111.57083333333334,1338.8500000000001,8,False,True,892.57,12.44,True
5656-JAMLX,0,0,0,0,62,1,0,19.85,1253.65,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,5.166666666666667,0,1,20.220161290322583,242.64193548387098,1,False,True,626.83,9.93,False
3462-BJQQA,1,0,0,0,6,1,1,89.75,552.65,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.5,1,0,92.10833333333333,1105.3,4,False,False,110.53,17.95,False
0442-TDYUO,0,0,1,0,48,1,1,20.05,1036.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,4.0,0,1,21.583333333333332,259.0,1,False,False,518.0,10.02,False
6733-LRIZX,0,0,0,0,35,1,1,108.95,4025.5,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,2.9166666666666665,0,0,115.01428571428572,1380.1714285714286,7,False,False,503.19,13.62,False
9503-XJUME,0,0,0,1,52,1,0,19.65,928.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,4.333333333333333,0,1,17.853846153846153,214.24615384615385,1,False,True,464.2,9.82,False
4367-NHWMM,1,0,0,0,1,0,1,24.9,24.9,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08333333333333333,1,0,24.9,298.8,1,False,False,12.45,12.45,False
3727-RJMEO,0,0,1,0,6,1,1,82.85,460.25,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.5,1,0,76.70833333333333,920.5,3,False,False,115.06,20.71,False
3779-OSWCF,1,0,1,0,71,1,0,93.2,6506.15,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,5.916666666666667,0,1,91.63591549295774,1099.6309859154928,8,False,True,722.91,10.36,False
6736-DHUQI,1,0,1,1,67,1,0,84.8,5598.3,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,5.583333333333333,0,1,83.55671641791045,1002.6805970149254,5,False,True,933.05,14.13,False
3915-ODIYG,0,1,0,0,60,1,1,71.75,4374.55,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,5.0,0,1,72.90916666666666,874.9100000000001,5,False,False,729.09,11.96,False
1360-RCYRT,0,0,1,1,23,0,1,30.35,678.75,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.9166666666666667,0,0,29.51086956521739,354.1304347826087,2,False,True,226.25,10.12,False
2724-FJDYW,0,0,0,1,39,0,0,54.85,2191.7,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,3.25,0,0,56.197435897435895,674.3692307692307,5,False,True,365.28,9.14,False
4451-RWASJ,0,0,1,1,15,1,1,19.5,239.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1.25,0,0,15.983333333333333,191.8,1,False,False,119.88,9.75,False
6646-VRFOL,0,1,1,0,53,1,1,103.85,5485.5,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,4.416666666666667,0,1,103.5,1242.0,6,False,False,783.64,14.84,True
3460-TJBWI,0,0,1,1,24,1,0,24.2,609.05,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,2.0,0,0,25.37708333333333,304.525,1,False,False,304.52,12.1,False
5917-HBSDW,1,0,1,1,37,1,0,19.35,683.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,3.0833333333333335,0,0,18.47972972972973,221.75675675675674,1,False,False,341.88,9.68,False
5685-IIXLY,1,0,1,1,5,1,1,83.6,404.2,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.4166666666666667,1,0,80.84,970.0799999999999,4,False,False,80.84,16.72,False
5671-UUNXD,1,1,1,0,50,1,1,100.65,5189.75,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,4.166666666666667,0,1,103.795,1245.54,5,False,False,864.96,16.78,True
0956-ACVZC,1,0,0,0,54,1,1,94.1,5060.9,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,4.5,0,1,93.72037037037036,1124.6444444444444,5,False,True,843.48,15.68,False
2325-NBPZG,1,0,0,0,3,1,1,74.55,233.65,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25,1,0,77.88333333333334,934.6,3,False,False,58.41,18.64,False
4250-ZBWLV,0,0,0,0,68,1,0,108.45,7176.55,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,5.666666666666667,0,1,105.53750000000001,1266.45,7,False,False,897.07,13.56,True
4482-FTFFX,0,0,0,0,5,1,0,56.15,291.45,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.4166666666666667,1,0,58.29,699.4799999999999,4,False,False,58.29,11.23,False
8859-DZTGQ,0,0,0,0,33,1,0,20.35,689.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,2.75,0,0,20.901515151515152,250.8181818181818,1,False,False,344.88,10.18,False
0440-MOGPM,1,0,0,0,41,1,1,80.55,3263.9,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,3.4166666666666665,0,0,79.60731707317073,955.2878048780489,6,False,False,466.27,11.51,False
0020-JDNXP,1,0,1,1,34,0,0,61.25,1993.2,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,2.8333333333333335,0,0,58.62352941176471,703.4823529411765,6,False,False,284.74,8.75,False
3752-CQSJI,1,0,1,1,13,1,1,20.45,254.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1.0833333333333333,0,0,19.576923076923077,234.92307692307693,1,False,False,127.25,10.22,False
5025-GOOKI,1,0,0,0,20,1,1,18.9,347.65,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1.6666666666666667,0,0,17.3825,208.58999999999997,1,False,True,173.82,9.45,False
4698-KVLLG,1,1,0,0,51,1,0,19.6,967.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,4.25,0,1,18.978431372549018,227.74117647058824,1,False,True,483.95,9.8,False
5095-AESKG,1,0,1,0,3,1,1,91.5,242.95,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.25,1,0,80.98333333333333,971.8,4,False,True,48.59,18.3,False
2887-JPYLU,1,0,0,1,41,1,0,45.2,1841.9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.4166666666666665,0,0,44.924390243902444,539.0926829268293,2,False,True,613.97,15.07,False
